timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2020-09-11,114.5700,115.2300,110.0000,112.0000,112.0000,180860325,0.0000,1.0000
2020-09-10,120.3600,120.5000,112.5000,113.4900,113.4900,182274391,0.0000,1.0000
2020-09-09,117.2600,119.1400,115.2600,117.3200,117.3200,176940455,0.0000,1.0000
2020-09-08,113.9500,118.9900,112.6800,112.8200,112.8200,231366563,0.0000,1.0000
2020-09-04,120.0700,123.7000,110.8900,120.9600,120.9600,332607163,0.0000,1.0000
2020-09-03,126.9100,128.8400,120.5000,120.8800,120.8800,257599640,0.0000,1.0000
2020-09-02,137.5900,137.9800,127.0000,131.4000,131.4000,200118991,0.0000,1.0000
2020-09-01,132.7600,134.8000,130.5300,134.1800,134.1800,152470142,0.0000,1.0000
2020-08-31,127.5800,131.0000,126.0000,129.0400,129.0400,223505733,0.0000,4.0000
2020-08-28,504.0500,505.7700,498.3100,499.2300,124.8075,46907479,0.0000,1.0000
2020-08-27,508.5700,509.9400,495.3300,500.0400,125.0100,38888096,0.0000,1.0000
2020-08-26,504.7165,507.9700,500.3300,506.0900,126.5225,40755567,0.0000,1.0000
2020-08-25,498.7900,500.7172,492.2100,499.3000,124.8250,52873947,0.0000,1.0000
2020-08-24,514.7900,515.1400,495.7450,503.4300,125.8575,86484442,0.0000,1.0000
2020-08-21,477.0500,499.4720,477.0000,497.4800,124.3700,84513660,0.0000,1.0000
2020-08-20,463.0000,473.5680,462.9335,473.1000,118.2750,31726797,0.0000,1.0000
2020-08-19,463.9330,468.6500,462.4400,462.8300,115.7075,36384502,0.0000,1.0000
2020-08-18,457.4100,464.0000,456.0300,462.2500,115.5625,26408385,0.0000,1.0000
2020-08-17,464.2500,464.3500,455.8501,458.4300,114.6075,29431414,0.0000,1.0000
2020-08-14,459.3150,460.0000,452.1800,459.6300,114.9075,41391302,0.0000,1.0000
2020-08-13,457.7200,464.1700,455.7100,460.0400,115.0100,52520516,0.0000,1.0000
2020-08-12,441.9900,453.1000,441.1900,452.0400,113.0100,41486205,0.0000,1.0000
2020-08-11,447.8750,449.9300,436.4267,437.5000,109.3750,46975594,0.0000,1.0000
2020-08-10,450.4000,455.1000,440.0000,450.9100,112.7275,53100856,0.0000,1.0000
2020-08-07,452.8200,454.7000,441.1700,444.4500,111.1125,49511403,0.8200,1.0000
2020-08-06,441.6200,457.6500,439.1900,455.6100,113.6927,50607225,0.0000,1.0000
2020-08-05,437.5100,441.5700,435.5900,440.2500,109.8598,30497988,0.0000,1.0000
2020-08-04,436.5300,443.1600,433.5500,438.6600,109.4630,43198092,0.0000,1.0000
2020-08-03,432.8000,446.5457,431.5700,435.7500,108.7369,77037847,0.0000,1.0000
2020-07-31,411.5350,425.6600,403.3000,425.0400,106.0643,93573867,0.0000,1.0000
2020-07-30,376.7500,385.1900,375.0700,384.7600,96.0129,39532505,0.0000,1.0000
2020-07-29,375.0000,380.9200,374.8500,380.1600,94.8650,22582314,0.0000,1.0000
2020-07-28,377.4700,378.1986,372.9900,373.0100,93.0808,25906375,0.0000,1.0000
2020-07-27,374.8400,379.6200,373.9200,379.2400,94.6354,30303548,0.0000,1.0000
2020-07-24,363.9500,371.8800,356.5800,370.4600,92.4444,46359716,0.0000,1.0000
2020-07-23,387.9935,388.3100,368.0390,371.3800,92.6740,49251108,0.0000,1.0000
2020-07-22,386.7700,391.9000,386.4100,389.0900,97.0934,22250413,0.0000,1.0000
2020-07-21,396.6900,397.0000,386.9700,388.0000,96.8214,25627347,0.0000,1.0000
2020-07-20,385.6700,394.0000,384.2500,393.4300,98.1764,22397208,0.0000,1.0000
2020-07-17,387.9500,388.5900,383.3600,385.3100,96.1501,23046755,0.0000,1.0000
2020-07-16,386.2500,389.6200,383.6200,386.0900,96.3447,27645927,0.0000,1.0000
2020-07-15,395.9600,396.9900,385.9600,390.9000,97.5450,38306874,0.0000,1.0000
2020-07-14,379.3600,389.0200,375.5100,388.2300,96.8788,42748119,0.0000,1.0000
2020-07-13,389.0600,399.8200,381.0300,381.9100,95.3017,47913079,0.0000,1.0000
2020-07-10,381.3400,383.9200,378.8200,383.6800,95.7434,22564330,0.0000,1.0000
2020-07-09,385.0500,385.2700,378.6900,383.0100,95.5762,31420357,0.0000,1.0000
2020-07-08,376.7200,381.5000,376.3600,381.3700,95.1669,29274479,0.0000,1.0000
2020-07-07,375.4100,378.6200,372.2300,372.6900,93.0009,28206999,0.0000,1.0000
2020-07-06,370.0000,375.7800,369.8700,373.8500,93.2904,29745936,0.0000,1.0000
2020-07-02,367.8500,370.4700,363.6400,364.1100,90.8599,28814516,0.0000,1.0000
2020-07-01,365.1200,367.3600,363.9100,364.1100,90.8599,27690454,0.0000,1.0000
2020-06-30,360.0800,365.9800,360.0000,364.8000,91.0320,35055821,0.0000,1.0000
2020-06-29,353.2500,362.1736,351.2800,361.7800,90.2784,32661519,0.0000,1.0000
2020-06-26,364.4100,365.3200,353.0200,353.6300,88.2447,51314211,0.0000,1.0000
2020-06-25,360.7000,365.0000,357.5700,364.8400,91.0420,34380628,0.0000,1.0000
2020-06-24,365.0000,368.7900,358.5200,360.0600,89.8492,48155849,0.0000,1.0000
2020-06-23,364.0000,372.3800,362.2700,366.5300,91.4638,53038869,0.0000,1.0000
2020-06-22,351.3400,359.4600,351.1500,358.8700,89.5523,33861316,0.0000,1.0000
2020-06-19,354.6400,356.5600,345.1500,349.7200,87.2690,66118952,0.0000,1.0000
2020-06-18,351.4100,353.4500,349.2200,351.7300,87.7706,24205096,0.0000,1.0000
2020-06-17,355.1500,355.4000,351.0900,351.5900,87.7356,28601626,0.0000,1.0000
2020-06-16,351.4600,353.2000,344.7200,352.0800,87.8579,41357182,0.0000,1.0000
2020-06-15,333.2500,345.6800,332.5800,342.9900,85.5896,34702230,0.0000,1.0000
2020-06-12,344.7200,347.8000,334.2200,338.8000,84.5440,50036513,0.0000,1.0000
2020-06-11,349.3100,351.0600,335.4800,335.9000,83.8204,50415613,0.0000,1.0000
2020-06-10,347.9000,354.7700,346.0900,352.8400,88.0476,41662938,0.0000,1.0000
2020-06-09,332.1400,345.6100,332.0100,343.9900,85.8391,36928091,0.0000,1.0000
2020-06-08,330.2500,333.6000,327.3200,333.4600,83.2115,23913634,0.0000,1.0000
2020-06-05,323.3500,331.7500,323.2300,331.5000,82.7224,34312550,0.0000,1.0000
2020-06-04,324.3900,325.6200,320.7800,322.3200,80.4316,21890091,0.0000,1.0000
2020-06-03,324.6600,326.2000,322.3000,325.1200,81.1303,26122804,0.0000,1.0000
2020-06-02,320.7500,323.4400,318.9300,323.3400,80.6861,21910704,0.0000,1.0000
2020-06-01,317.7500,322.3500,317.2100,321.8500,80.3143,20254653,0.0000,1.0000
2020-05-29,319.2500,321.1500,316.4700,317.9400,79.3386,38399532,0.0000,1.0000
2020-05-28,316.7700,323.4400,315.6300,318.2500,79.4160,33449103,0.0000,1.0000
2020-05-27,316.1400,318.7100,313.0900,318.1100,79.3810,28236274,0.0000,1.0000
2020-05-26,323.5000,324.2400,316.5000,316.7300,79.0367,31380454,0.0000,1.0000
